,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.008558398107407994,0.9731770809318624,0.6667549063374631,0.9105125551160173,0.3667170395146244,0.010812049665970935,0.34627148115322637,0.6346674039199465,0.8154500581483145,0.8323967389379998,0.2614165955790517,0.7723668645765187,0.04588879638715648,0.5116689401574797,0.7262521881835841,0.27488284980035016,0.3586776412270719,0.9521977611058328,0.6797597728800322,0.8372430178895038,0.89784026217
1,0.6920355376546529,0.5426496372442091,0.9805179687100303,0.7617170330517996,0.7482099317396946,0.5783156565665121,0.6251816058812371,0.6581532146825919,0.9979712660757157,0.39879901543585783,0.031013837144154177,0.2378651100781004,0.4237783583267736,0.2690725697908286,0.09617493137428779,0.4934244129408585,0.9195652806603481,0.8560789790787711,0.41897636232575,0.04340157587949711,1.0491656626
2,0.2992362694822508,0.45094707176820104,0.26287782824508665,0.8380825208026325,0.8475601395617172,0.7732666520302403,0.6312689293772513,0.7985709418721669,0.9032613298137949,0.7181408574885697,0.469885049732783,0.09928193424825194,0.8132393785388415,0.6489954414157942,0.15396140909044465,0.10247835521741433,0.17405556795019728,0.7066498302529183,0.9794068474221833,0.6174691901109766,0.95023880889
3,0.0739032579999197,0.06057072558045751,0.4823007401762309,0.8129402085172307,0.818519384901327,0.4803027480421427,0.4550111441727287,0.9767667000398043,0.5651724990182704,0.49147603126091965,0.12666801058449018,0.7234312355506595,0.2421221191716013,0.8418122475347194,0.8266379937929713,0.28065731401710037,0.33915978121879775,0.915939247139735,0.5708527986143459,0.4067431242190521,0.87246218502
4,0.12823335690884785,0.31248486858308566,0.6483880810237489,0.84094937124174,0.17413904387909074,0.5398528823591052,0.32276604646743534,0.014590504157930173,0.35194801423850075,0.9764703352034765,0.1739251945509045,0.7814447461332393,0.387942446959894,0.8458263939893479,0.04762524297532311,0.13143172248861223,0.352460489145192,0.24517363594153652,0.46988992513590244,0.6801188410879517,0.84078611565
5,0.07883918067830054,0.20605326379683098,0.27101985337128465,0.24740759738515028,0.16457555574796723,0.7453537537988556,0.6970564020367015,0.995143506384319,0.5805152567362943,0.4044889394915495,0.8678940716402702,0.26658840479203494,0.7784062068239391,0.3642181614704322,0.5149508414369495,0.1712724578849013,0.2983443687288121,0.14569493296076919,0.172338127277315,0.7575335438642523,0.76391632386
6,0.47992569354160797,0.16863170555110607,0.7315846647333833,0.386041352905791,0.52577753298773,0.24050676722829634,0.8563208003514672,0.598537894768207,0.9081259647776159,0.9672232527299123,0.6036221508501229,0.2190552795677827,0.10606047973135724,0.3828037426447918,0.8362106243240269,0.6918742717438398,0.5581691974855986,0.14467120722938287,0.1936804031617183,0.9616311761730122,0.93111214383
7,0.565181053148462,0.2945499133206906,0.28108896346611123,0.6233991592832996,0.7583858072383702,0.37877751729622733,0.16283877158816518,0.4321057025225413,0.33515985922766245,0.30027125721011605,0.11133047688480324,0.15528506422293398,0.09902459294749633,0.28103809173260264,0.7704383814355537,0.9731782494869139,0.8745601271965744,0.580197852183718,0.7479766852657148,0.03355986704966285,0.81793442004
8,0.0847304842120784,0.7256650865433752,0.9631542605749647,0.328029404737762,0.8523900327875001,0.1118414852544466,0.4052870086984892,0.4951747954179888,0.717546176862684,0.8735641979458234,0.5242082811813548,0.5442962103247051,0.15408172358411742,0.5032379107088306,0.5085704170675363,0.579785745443136,0.19070229624460433,0.4044722423531256,0.5341242699622266,0.7455786145699096,0.90566893211
9,0.060493988480215144,0.9883724788888778,0.43237129607332203,0.32088251223613873,0.12930992161071975,0.336395548573154,0.7687428131100918,0.12547792541037495,0.9855981744468201,0.679456773311841,0.5489047414139819,0.5101675972033225,0.8118178439906508,0.515062755963787,0.30704364161841013,0.10099753803208245,0.8674214436620392,0.057720165421027425,0.5982355553376212,0.24410306600488718,0.82736317929
10,0.9566996805841435,0.7990271127367394,0.05684889210471533,0.159080301302291,0.1464938403804178,0.7924321313233708,0.7522089652305144,0.17935455038543902,0.8737273756814935,0.5981117359984232,0.9089025629944107,0.9087786928246184,0.6804576525688668,0.27854986209704047,0.6704929131150392,0.8384440145908176,0.7339309657097068,0.5615674954810967,0.3535316299075911,0.22840621772732694,0.62716872628
11,0.362751795824549,0.03422484319933894,0.16608431786590572,0.33606857338450014,0.893184272339987,0.009500686478843723,0.23975350295764442,0.2088002759360018,0.01836796050352607,0.1327787623670621,0.7651569038681305,0.7137466560362827,0.8349944002816228,0.7333598511312539,0.1884465491773767,0.5985164767734762,0.9723783679463992,0.881963820382578,0.09729368451818632,0.18783654974534725,0.54375989833
12,0.8701280064720144,0.008225790853209847,0.1814520671190306,0.13856014941694217,0.06920072763927343,0.9781419139658569,0.5301131730997956,0.7637247713963488,0.9497764452083362,0.7150623583504018,0.23783360844940193,0.7227999110461785,0.9748697265638889,0.8419281921138304,0.9482876999584379,0.584663598973485,0.4561061117369457,0.23620071494096007,0.2562379516170935,0.6145315248819958,0.75889092464
13,0.0438724014304156,0.9355903301753545,0.4527810071113605,0.40910712858713727,0.636861102728349,0.7591156715366374,0.9021401983729005,0.03657406308701616,0.8859759933990572,0.5445614072468756,0.7751580634697812,0.3380080569464913,0.1351630852642276,0.9577184223309144,0.18871635629485473,0.07676147545176204,0.124428106832975,0.5973945564743838,0.6093535318309871,0.04963579795723405,0.89377045813
